"author,word1,word2,source"
"309,pennywise,clown,AC"
"312,eight,ball,AC"
"235,conformity,uniformity,AC"
"43,icing,buttercream,AC"
"12,waterloo,swedish,AC"
"221,karloff,twas a graveyard smash,AC"
"191,phone,handset,AC"
"161,bread,croissant,AC"
"248,carriage,cobb,AC"
"262,paste,glue,AC"
"200,winnie the pooh,roo,AC"
"235,haven,lee,AC"
"262,prototype,first,AC"
"12,busy busy,bb,AC"
"221,unique,snowflakes,AC"
"248,sandwich,peanut butter,AC"
"97,hope,dream,AC"
"312,arrested,development,AC"
"239,army brat,military,AC"
"12,chrome,rhodesia,AC"
"254,sorceress,morgana la fay,AC"
"235,different,same,AC"
"85,grouse,ruffed,AC"
"12,renew,carousel,AC"
"133,unfortunate circumstance,pleasant circumstance,AC"
"39,whale,whale,AC"
"12,pie,crust,AC"
"100,life saver,mint,AC"
"312,starvation,anorexia,AC"
"12,concentrate,condense,AC"
"235,door,open,AC"
"164,sleep,perchance,AC"
"309,transition,metamorphosis,AC"
"248,beginning,once upon a time,AC"
"235,three-six-nine the goose drank wine,monkey played a tune on,AC"
"235,strife,conflict,AC"
"235,jack,black,AC"
"12,unbalanced,deranged,AC"
"12,winner,medalist,AC"
"43,liquid,leininkugel's,AC"
"12,bowling,alley,AC"
"161,christian soldiers,crusade,AC"
"248,page,maker,AC"
"118,bowie,knife,AC"
"12,cone,waffle pattern,AC"
"12,poochie,dog,AC"
"235,photography,dark room,AC"
"309,bacteria,germ,AC"
"302,pinch,dash,AC"
"12,comet debris,lifeforce,AC"
"235,fire,heat,AC"
"12,practice,exercise,AC"
"235,purple haze,jimi hendrix,AC"
"235,lab coat,white rats,AC"
"312,resistance,ohm,AC"
"12,arm,disarm,AC"
"12,crack,craic,AC"
"12,compulsive,disorder,AC"
"118,world's fair,men in black,AC"
"221,hurting,continual,AC"
"164,fish,mesmerizing,AC"
"302,aircraft,arrow,AC"
"315,suffix,ex,AC"
"235,stamps,postage,AC"
"248,pole,flag,AC"
"315,spam,gross,AC"
"12,colt,percussion,AC"
"158,bioengineering,mechanical,AC"
"39,major,tom,AC"
"39,picture,perfect,AC"
"312,astronomer,arecibo,AC"
"12,prison,maze,AC"
"235,meringue,egg white,AC"
"248,plant,sow,AC"
"262,robert the,evil,AC"
"309,station,i guess everyone's asleep so i'll play again,AC"
"302,hubbard,scientology,AC"
"312,sign,road,AC"
"118,unforgivable,unforgettable,AC"
"235,jam,session,AC"
"42,maniac,floor,AC"
"39,bumblebee,tuna,AC"
"39,plastic grass,fake,AC"
"133,harvey keitel,harvey specter,AC"
"12,peaches,cream,AC"
"12,not,knot,AC"
"235,marriage,lifelong devotion,AC"
"251,pizza,heartburn,AC"
"262,hijacking,hacking,AC"
"130,patience,solitaire,AC"
"39,possession,exorcist,AC"
"235,cat,ignatz the mouse,AC"
"118,bookkeeper,10-1 to win on aspie boy in the 3,AC"
"312,owner,proprietor,AC"
"235,eye of horus,jackal headed anubis,AC"
"312,vlt,atacama,AC"
"118,son,moon,AC"
"262,adjustments,changes,AC"
"113,kanye west,no,AC"
"235,constant,balance,AC"
"12,talker,auctioneer,AC"
"286,zero,nothing,AC"
"178,monk,adrian,AC"
"122,headache,excuse,AC"
"12,polymer,abs,AC"
"39,insurance,fraud,AC"
"103,charlie foxtrot,famous,AC"
"254,doctor,professor,AC"
"12,sack,container,AC"
"133,our american cousin,barbara cousins,AC"
"258,neverland,michael jackson,AC"
"12,water,chestnut,AC"
"12,wine,grapes,AC"
"235,eggs,cooking,AC"
"248,roger,over,AC"
"248,altar,ego,AC"
"254,dog,wolverine,AC"
"12,canale,medium,AC"
"235,beach,sandy,AC"
"299,fish,ghoti,AC"
"110,booklet,novella,AC"
"273,artwork,painting,AC"
"238,esp,paranoid,AC"
"12,prohibition,bootlegging,AC"
"312,war horse,trojan,AC"
"122,fork,fork,AC"
"209,winkler,weezer,AC"
"12,rpg,board game,AC"
"262,eat,drink,AC"
"312,gone,forgotten,AC"
"12,roller,ball,AC"
"235,balloon,mortgage,AC"
"240,scoundrel,hound,AC"
"12,teeth,fangs,AC"
"12,knives,butcher,AC"
"235,battleship,game,AC"
"12,liberty mutual insurance,competitive,AC"
"172,pizza,pie,AC"
"248,heehee,hee haw,AC"
"39,forest,woods,AC"
"309,tea,time,AC"
"235,mustard,mean mr,AC"
"235,post office,an old party game,AC"
"235,calculation,probability,AC"
"8,peyote,cactus,AC"
"142,gym bag,stink,AC"
"12,agreement,abrogate,AC"
"312,head injury,hematoma,AC"
"133,place,first,AC"
"12,target,back,AC"
"164,local,far,AC"
"177,rodeo,clown,AC"
"12,i think not,collusion,AC"
"161,black,night,AC"
"235,logistics,defense,AC"
"302,loader,front-end,AC"
"133,half a dozen,sticks,AC"
"248,probability,statistics,AC"
"118,bodies,naked,AC"
"273,bent,paper clip,AC"
"12,fragile,crystal,AC"
"12,wizard,pin ball,AC"
"12,cabaret,money,AC"
"312,blood,corpuscle,AC"
"317,dinner,long pig,AC"
"172,bear,teddy,AC"
"22,green,crayon,AC"
"39,north,pole,AC"
"12,the comfy chair,broadway musical,AC"
"302,arabic numbers,islam,AC"
"39,ho4,hoa,AC"
"179,sensation,htc,AC"
"12,golden,earring,AC"
"39,george washington,distill,AC"
"235,pickup truck,standing on the hood of a chevy,AC"
"12,mmmmmm,juicy fruit,AC"
"235,hardy,boys,AC"
"39,oedipus,syndrome,AC"
"12,light,heat,AC"
"164,broom,emergency,AC"
"120,ring,diamond,AC"
"302,red herring,rotten,AC"
"12,bar,graph,AC"
"39,apple,ipod,AC"
"235,eye,ojo de dios,AC"
"248,oh,resignation,AC"
"61,hoard,bored,AC"
"262,ho tai,asian,AC"
"12,game,play,AC"
"43,beatles,the who,AC"
"110,dish,attraction,AC"
"302,west,adam,AC"
"262,loch lomond,loch ness monster,AC"
"147,fake,mom,AC"
"309,polluted,harmful,AC"
"12,fire,halt and catch fire,AC"
"235,tomb,tomb raider,AC"
"111,artist,creative,AC"
"254,chocolate,truffle,AC"
"254,platoon,squad,AC"
"133,wrinkles,creased,AC"
"235,holy grail,monty python,AC"
"12,caught on in a flash,supergirl,AC"
"111,overworked,fatigued,AC"
"187,unprofessional,walmart,AC"
"312,cry,weeping,AC"
"22,action,comedy,AC"
"12,game,diplomacy,AC"
"200,sugar,icing,AC"
"133,zulu,alpha,AC"
"12,colitis,gastritis,AC"
"235,night,night of the living dead,AC"
"206,river,flow,AC"
"12,pokemon,franchise,AC"
"179,russian,dolls,AC"
"188,swallow,slurp,AC"
"12,fifth,bottle,AC"
"112,revisits,memory,AC"
"254,atomise,particle,AC"
"133,paracord,bracelet,AC"
"262,surf,board,AC"
"133,paralegal,paradoxical,AC"
"12,logic,clarity,AC"
"12,garbage,microsoft,AC"
"172,trick,question,AC"
"118,cheating,kobi ashi maru,AC"
"12,star,nova,AC"
"248,manure,fertilizer,AC"
"118,hammer,time,AC"
"315,control,pilot,AC"
"302,gigo,syntax error,AC"
"118,dizzy,rascal,AC"
"235,cabbage patch kids,lumpy dolls,AC"
"133,recliner,retainer,AC"
"12,keep off the grass,no trespassing,AC"
"1,tattoo,quote,AC"
"12,memories,dreams,AC"
"142,croutons,burnt,AC"
"262,motorsports,uninterested,AC"
"164,hirsuite,his,AC"
"235,james bond,old guy with greasy hair,AC"
"317,beans,musical,AC"
"122,pipes,tubes,AC"
"133,spitting,satellite,AC"
"248,soda,water,AC"
"235,bank account,storage at a distance,AC"
"12,lord,haw haw,AC"
"161,sound,music,AC"
"254,everclear,coniferous,AC"
"118,eternal,infinite,AC"
"254,fairy,we're onto my favourite subject,AC"
"39,pet goldfish,piranhas,AC"
"235,graphic,image,AC"
"12,right triangle,pyramid,AC"
"122,cerebral,maize,AC"
"12,difference of opinion,ideologies,AC"
"12,boat,boot,AC"
"122,transplant,head,AC"
"191,tree,sun,AC"
"12,horseman,jockey,AC"
"273,kong,country,AC"
"12,instruction,booklet,AC"
"235,liabilities,accounting,AC"
"12,drum,beat,AC"
"39,dorothy,oz,AC"
"317,hide,leather,AC"
"110,stick,battalion,AC"
"262,waxing,hair,AC"
"248,no,know,AC"
"12,dollar,tree,AC"
"12,busters,keymaster,AC"
"12,cowboy boots,buckskin,AC"
"39,dune,worm,AC"
"235,tall,grow,AC"
"309,hospital,ward,AC"
"39,mufasa,pumba,AC"
"164,attack,ambush,AC"
"254,wash,wow,AC"
"12,holland,chocolate,AC"
"133,keys,alicia,AC"
"273,capital value,money,AC"
"133,night out,night in,AC"
"19,orange crush,juice,AC"
"317,botulism,botox,AC"
"200,line,train,AC"
"210,blood,water,AC"
"210,merlin,beard,AC"
"112,puzzling,solve,AC"
"12,greeting,card,AC"
"8,money,greed,AC"
"302,today,tomorrow,AC"
"39,curling,iron,AC"
"39,baton,police,AC"
"302,tobacco,road,AC"
"302,hill,dan,AC"
"309,witty,droll,AC"
"317,dance,philosopher,AC"
"39,sauce,carolina,AC"
"39,london,calling,AC"
"164,tome,learning,AC"
"115,runners,carpet,AC"
"312,shopping,spree,AC"
"12,inspector jacques clouseau,fool,AC"
"312,photography,lens,AC"
"235,visual,picture,AC"
"12,dance,exotic,AC"
"120,crawfish live in rice paddies,pinch,AC"
"235,battery,battery operated,AC"
"12,assassinate,stolypin,AC"
"235,gone,bye-bye,AC"
"164,pinot,chardonnay,AC"
"37,resurrection,revelation,AC"
"302,kilo,meter,AC"
"248,hoop,loop,AC"
"235,volly,so solly,AC"
"39,batter,waffle,AC"
"111,cutting hay,reaping,AC"
"179,wind,tornado,AC"
"235,choreographed,terpsichore,AC"
"39,screwdriver,wrench,AC"
"200,error,message,AC"
"235,engine,engine,AC"
"248,duct,tape,AC"
"39,bygone,era,AC"
"248,thong,sandals,AC"
"262,new,again,AC"
"262,u-505,boat,AC"
"12,music,man,AC"
"8,ugly,society,AC"
"248,did,next,AC"
"12,fried dough,play-doh,AC"
"235,pucker,freddy fud,AC"
"12,scouts,rangers,AC"
"203,wheat ale,coors light,AC"
"39,brass band,half time,AC"
"12,crete,student,AC"
"22,vampire,deamon,AC"
"22,crime,detective,AC"
"262,ice,cream,AC"
"235,the beatles,what did you kill,AC"
"235,comedian,stand-up,AC"
"312,kinetic,energy,AC"
"235,notarize,witness and stamp,AC"
"80,manila folders that file clerks put away in old fashioned offices,file cabinets,AC"
"43,stone,aloisious nostradamus shannon,AC"
"39,rainbows,warriors,AC"
"235,evolution,development,AC"
"309,bouillabaisse,gotta pass on that one judge - just too mentally exhausted right now,AC"
"39,better,mo,AC"
"39,thick,blood,AC"
"312,apocalypse,now,AC"
"37,bucket,list,AC"
"172,always wins,the black knight,AC"
"122,theory,guess,AC"
"113,dark room,headache,AC"
"312,cybernetic,implant,AC"
"12,iron,horse,AC"
"19,speed,cocaine,AC"
"12,worm,virus,AC"
"235,sanskrit,a language,AC"
"312,brandy,snaps,AC"
"200,globby coconut cupcakes,augustus gloop,AC"
"309,finger,flip-off,AC"
"273,limitations,strength,AC"
"131,head,hokey pokey,AC"
"133,israel,joseph,AC"
"39,jump,suit,AC"
"235,academia,professor,AC"
"12,glow,radiation,AC"
"248,struggle,squirm,AC"
"39,delicious,happy,AC"
"12,river,plate,AC"
"133,people who wear white clothes,abba,AC"
"309,shimmery,flashy,AC"
"12,stick,shift,AC"
"12,aluminium,truss,AC"
"221,walrus and the carpenter who,rome,AC"
"113,crawlies,spiders,AC"
"315,gold,pyrite,AC"
"12,cannibal,hannibal,AC"
"39,over,seas,AC"
"133,flight,navigator,AC"
"235,jason and the argonauts,ray harryhausen,AC"
"12,mille fleur paperweights,snow globes,AC"
"293,bango,mmm,AC"
"312,go,encircling,AC"
"39,save,sale,AC"
"235,famous,known by many,AC"
"39,royal,crown,AC"
"164,mat,yoga,AC"
"235,surf,waves,AC"
"248,diagram,never diagrammed a sentence in my life,AC"
"12,cut blood arteries spurt murder,johnny depp's sweeney todd or michael palin as a lumberjack,AC"
"12,oh,florist,AC"
"254,ciao turnip and blade runner,extraordinary,AC"
"25,puzzle,crossword,AC"
"241,ham,acting,AC"
"12,horse,feathers,AC"
"248,player,mp3,AC"
"133,maize,labrynth,AC"
"25,punctuation,exclamation mark,AC"
"12,music,man,AC"
"39,table,elements,AC"
"37,boyfriend,emotions,AC"
"262,team,player,AC"
"271,impact,crater,AC"
"42,respect,cartman,AC"
"312,lunch,box,AC"
"262,bel snickel,coal,AC"
"12,star wars,star trek,AC"
"235,points,accumulate,AC"
"142,bell,curve,AC"
"262,going away from,vacation,AC"
"262,sperm,egg,AC"
"248,fool,gold,AC"
"12,freak,show,AC"
"221,clash of clans,goldmine,AC"
"225,fruit-flavored chalk,blackboard,AC"
"235,alice,cheshire cat,AC"
"254,wisdom,knowledge,AC"
"312,station,cross,AC"
"39,gate,sticks,AC"
"118,belly,flop,AC"
"235,pepsin,flotsam and jetsam,AC"
"302,barbarella,electric,AC"
"235,padre,army chaplain,AC"
"12,pole,vault,AC"
"221,the dalton gang,ned kelly,AC"
"115,horses,hooves,AC"
"248,steadfast,eternal,AC"
"235,lady,dog,AC"
"110,under,world,AC"
"222,about,me,AC"
"12,help,sacrificial ring,AC"
"12,button,radio,AC"
"309,junior,senior,AC"
"235,two step,fox trot,AC"
"262,human,being,AC"
"188,tastes like chicken,kfc,AC"
"39,barclay,clubber,AC"
"39,birds,hitchcock,AC"
"12,navy,beat army,AC"
"241,moon,unit,AC"
"12,axolotl,amphibian,AC"
"133,mmm,association,AC"
"312,final,destination,AC"
"235,painting,brush,AC"
"115,leaf,insect,AC"
"22,america,eagle,AC"
"235,fairytales,grimm brothers,AC"
"235,money,value,AC"
"42,band,aid,AC"
"104,savant,scholar,AC"
"317,incompetence,lackwit,AC"
"273,avenue,cities,AC"
"12,marmalade,butter,AC"
"39,street vibrations,rumble,AC"
"39,buzz,kill,AC"
"241,vulcan,geology,AC"
"111,bread,money,AC"
"248,lunch,munch,AC"
"12,wrinkle,lines,AC"
"12,fusilli,friuli,AC"
"118,jungle,society,AC"
"172,broadcaster,telecaster,AC"
"43,law,shyster,AC"
"172,hall,music,AC"
"163,warmth,comfort,AC"
"12,uno,dos,AC"
"235,pretender,to the throne,AC"
"248,subjective,opinion,AC"
"39,black,mercenaries,AC"
"235,border crossing,immigrant,AC"
"309,rhodesia,i don't get it judge,AC"
"258,drops,eye,AC"
"118,shotgun,wedding,AC"
"302,firepower,bombs,AC"
"262,biggy rat and itchy brother,rodents,AC"
"241,sauna,discomfort,AC"
"258,at the ok corral,western,AC"
"254,greek,spartan,AC"
"262,open,season,AC"
"262,organization,lack of,AC"
"262,ingredient,food,AC"
"221,flatbread,camping,AC"
"12,amperage,current,AC"
"12,kelvin,fahrenheit,AC"
"178,cross,i don't know what to do with,AC"
"12,money,shares,AC"
"312,template,pattern,AC"
"225,expectations,great,AC"
"262,play,toy,AC"
"254,sergeant,duty,AC"
"12,penguin,walrus,AC"
"262,wild,free,AC"
"235,begotten,not made,AC"
"262,famous,person,AC"
"235,martha stewart,a girl who changed her name,AC"
"133,time,lord,AC"
"39,wisconsin,cows,AC"
"309,enemy,arch,AC"
"235,moon,zappa,AC"
"262,capital losses,capitalism,AC"
"8,mice,squeak,AC"
"161,charles,winchester,AC"
"133,psychiatrist,physicist,AC"
"19,typing,fast,AC"
"39,properties,periodic,AC"
"312,angel,buffy,AC"
"172,m3,m1,AC"
"235,i get around,beach boys,AC"
"200,sanguine,vampires,AC"
"241,awful,awfulsome,AC"
"317,child,god,AC"
"312,king,pawn,AC"
"235,dogma,propaganda,AC"
"262,holistic,vitamins,AC"
"178,messiah,complex,AC"
"307,mineral,handshake,AC"
"262,henna,tattoos,AC"
"312,bullet,point,AC"
"262,paint,art,AC"
"74,men in black,undertakers,AC"
"14,ten forty,iocaine powder,AC"
"309,stereo,type,AC"
"248,steal,robbery,AC"
"248,vegas,vegan,AC"
"221,symmetry,constant,AC"
"118,sybok,springbok,AC"
"254,blackball,basketball,AC"
"235,printing,letters,AC"
"12,chocolate,endorphins,AC"
"262,recreational intoxication,drugs,AC"
"118,computer,aspie,AC"
"172,hissssss,hearse,AC"
"262,germany,the netherlands,AC"
"301,crackers,salt,AC"
"235,mike gravel,bill der beaver,AC"
"12,quote,decline,AC"
"258,hookers,heidi fleiss,AC"
"12,booty,treasure,AC"
"39,upper,downer,AC"
"44,governor,seigneur,AC"
"39,crowd,funding,AC"
"133,jail,house,AC"
"262,squib,squid,AC"
"118,buffoon,buffet,AC"
"39,frank,furter,AC"
"111,dandy,spruce,AC"
"309,knob,protuberance,AC"
"262,impression of a design,printmaking,AC"
"302,full,tank,AC"
"235,turf,green plastic grass,AC"
"39,tubby,husky,AC"
"273,lochs,ness,AC"
"43,moon river,breakfast at tiffany's,AC"
"229,juice,orange,AC"
"12,bishops,thugs,AC"
"12,work,horse,AC"
"12,race,2000,AC"
"12,upholstery,upottery,AC"
"12,melungeon,seminole,AC"
"12,honorific,respect,AC"
"12,jawohl,affirmative,AC"
"235,water,wet,AC"
"241,emcee,cabaret,AC"
"8,community services,social workers,AC"
"302,obituary,classified,AC"
"248,chaos,smart,AC"
"235,crash,first aid,AC"
"248,wax,candle,AC"
"39,neighbor,mr,AC"
"248,grip,rubber,AC"
"4,dinosaurs,evolution,AC"
"39,waters,floyd,AC"
"262,rifle,shoot,AC"
"188,a name,birth certificate,AC"
"302,player,hockey,AC"
"39,witch,wicked,AC"
"302,throw,down,AC"
"248,expectations,stress,AC"
"22,bacteria,pathogens,AC"
"42,sandals,resort,AC"
"235,automatic,gearshift,AC"
"97,glue,crazy,AC"
"12,carrot,rabbit,AC"
"312,dot com,bubble,AC"
"241,harsh,cold,AC"
"254,seals,creature,AC"
"12,chicken,nuggets,AC"
"241,hens,mother,AC"
"312,telegraph,pole,AC"
"231,vw,beetle,AC"
"230,gamble,casino,AC"
"113,country,fields,AC"
"258,sounds like a bank,union bank,AC"
"12,barbra,streisand,AC"
"27,bovine,leather,AC"
"200,power,ballad,AC"
"43,captain kirk,bones,AC"
"248,ford,prefect,AC"
"39,battlestar,galactica,AC"
"133,nuggets,information,AC"
"39,rituals,priest,AC"
"312,board,room,AC"
"200,amore,bacia,AC"
"39,universal monsters,adams family,AC"
"19,balcony,suicide,AC"
"12,skinwalker,code talker,AC"
"133,juicy fruit,wrigley's spearmint gum,AC"
"221,smooth,bone china,AC"
"235,felicity,penny the horse,AC"
"235,starbucks,public restroom,AC"
"12,swing,jitterbug,AC"
"115,disarm,charming,AC"
"262,creature,being,AC"
"262,courthouse,jail,AC"
"312,washington,george,AC"
"103,wringer,dry,AC"
"12,drifter,fishtail,AC"
"39,panhandle,golden gate park,AC"
"4,boundary,limit,AC"
"262,maybe it is this prank,shopping,AC"
"12,ya da ya da ya da,george,AC"
"39,some like it hot,desert southwest,AC"
"309,perverse,this is my last one blade runner,AC"
"235,steady employment,serf,AC"
"12,hierarchy,caste,AC"
"262,milk,cream,AC"
"221,achy breaky,mullet,AC"
"164,agony,despair,AC"
"302,star wars,anger,AC"
"273,you,snoopy and woodstock,AC"
"12,boy,tarzan,AC"
"309,nutria,rat,AC"
"22,quark,charm,AC"
"39,pole dancer,g string,AC"
"39,razzleberry dressing,bleu cheese,AC"
"200,timer,boiled eggs,AC"
"118,egomaniac,david cameron,AC"
"39,fat free,high sugar,AC"
"12,temporomandibular joint dysfunction,pain,AC"
"12,hank,propane,AC"
"242,novelist,writer,AC"
"309,staff,cats,AC"
"262,help,me,AC"
"282,clothing,mantle,AC"
"39,helmet,head,AC"
"12,cyclops,zoidberg,AC"
"39,dogma,catma,AC"
"172,weights,ballast,AC"
"235,the love boat,television romantic comedy,AC"
"12,sequins,sparkle,AC"
"12,ploy,deception,AC"
"235,julie andrews,sound of music,AC"
"240,dissect,lobotomy,AC"
"118,opal,gem,AC"
"126,silage,combine,AC"
"254,cachexia,condition,AC"
"133,nippon,japan,AC"
"242,paper,pen,AC"
"262,shiny,boots,AC"
"12,keep,tower,AC"
"12,b00,radley,AC"
"221,zap,a brick of love,AC"
"85,pudding,yorkshire,AC"
"141,intent,concentration,AC"
"12,mountain,lion,AC"
"302,oh my,katie,AC"
"235,changes,alterations,AC"
"302,silver,surfer,AC"
"113,learn,inform,AC"
"12,leprechauns,folklore,AC"
"202,county,jail,AC"
"12,tendancies,propensity,AC"
"12,funny,counterfeit,AC"
"104,water,bottle,AC"
"39,dumb,homer,AC"
"142,eat,sleep,AC"
"172,christmas,domestic disputes,AC"
"235,garbanzo bean,tan bean that looks kinda like a teeny baby bird head,AC"
"235,training,wheels,AC"
"235,procreate,offspring,AC"
"12,change,discomfort,AC"
"133,ale,ailment,AC"
"254,aura,atmospheric,AC"
"122,sterroid,fake,AC"
"302,request,bequest,AC"
"235,ululate,howl,AC"
"12,nourishment,fuel,AC"
"240,hierarchy - some federal people,pyramid,AC"
"133,dijonnaise,hollandaise,AC"
"12,outer space,cosmos,AC"
"118,millstone,encumbrance,AC"
"12,nixon,crook,AC"
"39,qbvii,queen's bishop,AC"
"12,cornfield,signs,AC"
"191,flicker,firelight,AC"
"190,ringtone,prosody,AC"
"111,dead or alive,wanted,AC"
"39,over booked,southwest,AC"
"118,jason,bourne,AC"
"12,lee,m3,AC"
"262,crunchy,granola,AC"
"8,rattlesnake,desert,AC"
"235,eat,difficult,AC"
"39,butterfinger,snickers,AC"
"38,tweety,naughty,AC"
"235,video game,hand held,AC"
"262,leather,inhumane,AC"
"147,whiz,food,AC"
"235,kong,ape,AC"
"312,macular degeneration,blindness,AC"
"262,house,home,AC"
"12,dolphin,porpoise,AC"
"179,pants,trousers,AC"
"302,manure,fertilize,AC"
"179,army,ants,AC"
"275,greek,horta,AC"
"133,tulip,holland,AC"
"235,easy,slippery,AC"
"248,winter,blues,AC"
"158,steam,evaporation,AC"
"12,aunt,e,AC"
"172,left,gone,AC"
"12,rite,sacrifice,AC"
"235,power tools,circular saw,AC"
"248,wood,chop,AC"
"12,backwards compatible,versatile,AC"
"179,multiply,divide,AC"
"12,cobbler,pies,AC"
"164,addition,welcome,AC"
"248,the village,rustic,AC"
"39,love,pizza,AC"
"12,koch's postulates,causative agent,AC"
"262,rocky horror,rocky mountains,AC"
"262,tell,told,AC"
"235,football,stadium,AC"
"141,oppressive,clothing,AC"
"309,stock,bouillon,AC"
"302,weezer,asthma,AC"
"39,free,nothing,AC"
"315,proteic,protozoa,AC"
"299,perplexed,baffled,AC"
"12,bearing,gearbox,AC"
"262,punctuation,period,AC"
"235,tarpedo,full speed ahead,AC"
"235,to kill,ernest hemingway,AC"
"235,humming,vibration,AC"
"248,untidy,mess,AC"
"12,peggy lee,bruce,AC"
"12,hogwarts,9,AC"
"262,wild,pig,AC"
"235,take it all off,debridement,AC"
"164,payment,trade,AC"
"12,pricy,compression ratio,AC"
"111,those tacky murder case files magazines,true detective,AC"
"312,culture,style,AC"
"12,yeast,bread,AC"
"118,chaplin,bowler,AC"
"12,loss,claim,AC"
"235,memory,recall,AC"
"118,maglev,japan,AC"
"248,case,oh my,AC"
"248,company,crowd,AC"
"39,comfy chair,ruthless,AC"
"39,cream,ice,AC"
"12,strings,vivaldi,AC"
"12,thinking,cap,AC"
"235,bela lugosi,ed wood,AC"
"248,police,lights,AC"
"235,disrupted,severed,AC"
"258,blue,smurf,AC"
"235,drool,slobber,AC"
"235,obsession,likely name for a perfume,AC"
"248,pod,survival,AC"
"39,henry bemus,beavis,AC"
"85,neolithic,paintings,AC"
"235,losey,gamble,AC"
"12,factory chickens,foie gras,AC"
"122,vaporized,americanised,AC"
"118,officer,gentleman,AC"
"12,centre,justify,AC"
"248,vanilla,orchid,AC"
"73,line,duck,AC"
"39,criminality,thieves,AC"
"115,crocodile,tears,AC"
"235,full,wrestling hold,AC"
"221,bay,swimming,AC"
"242,taking things that don't belong to you,business,AC"
"133,we,the royal,AC"
"317,master,bait,AC"
"163,modem,router,AC"
"270,smartphone,android,AC"
"235,end,happily ever after,AC"
